from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,14833011,14839926
11260,11260,4,0,14833012,14839930
11260,11260,4,0,14833013,14839931
11260,11260,4,0,14833014,14839953
11260,11260,4,0,14833015,14839933
11260,11260,4,0,14833016,14839934
11260,11260,4,0,14833017,14839935
11260,11260,4,0,14833018,14839936
11260,11260,4,0,14833019,14839937
11260,11260,4,0,14833020,14839957
11260,11260,4,0,14833021,14839958
11260,11260,4,0,14833022,14839959
11260,11260,4,0,14833023,14839960
11260,11260,4,0,14833024,14839961
11260,11260,4,0,14833025,14839962
11260,11260,4,0,14833026,14839963
11260,11260,4,0,14833027,14839964
11260,11260,4,0,14833028,14839939
11260,11260,4,0,14833028,14839965
11260,11260,4,0,14833029,14839940
11260,11260,4,0,14833029,14839966
11260,11260,4,0,14833030,14839941
11260,11260,4,0,14833030,14839967
11260,11260,4,0,14833031,14839942
11260,11260,4,0,14833031,14839968
11260,11260,4,0,14833032,14839944
11260,11260,4,0,14833032,14839970
11260,11260,4,0,14833033,14839945
11260,11260,4,0,14833033,14839971
11260,11260,4,0,14833034,14839946
11260,11260,4,0,14833034,14839972
11260,11260,4,0,14833035,14839943
11260,11260,4,0,14833035,14839969
11260,11260,4,0,14833036,14839973
11260,11260,4,0,14833036,14839990
11260,11260,4,0,14833037,14839947
11260,11260,4,0,14833037,14839974
11260,11260,4,0,14833038,14839948
11260,11260,4,0,14833038,14839975
11260,11260,4,0,14833039,14839932
11260,11260,4,0,14833040,14839949
11260,11260,4,0,14833040,14839976
11260,11260,4,0,14833041,14839950
11260,11260,4,0,14833041,14839977
11260,11260,4,0,14833042,14839951
11260,11260,4,0,14833043,14839952
11260,11260,4,0,14833044,14839954
11260,11260,4,0,14833045,14839955
11260,11260,4,0,14833046,14839956
11260,11260,4,0,14833047,14839927
11260,11260,4,0,14833048,14839928
11260,11260,4,0,14833049,14839978
11260,11260,4,0,14833050,14839979
11260,11260,4,0,14833122,14840090
11260,11260,4,0,14833123,14840091
11260,11260,4,0,14833124,14840092
11260,11260,4,0,14833125,14840093
11260,11260,4,0,14833126,14840094
11260,11260,4,0,14833127,14840095
11260,11260,4,0,14833128,14840096
11260,11260,4,0,14833129,14840097
11260,11260,4,0,14833130,14840098
11260,11260,4,0,14833131,14840099
11260,11260,4,0,14833132,14840100
11260,11260,4,0,14833133,14840101
11260,11260,4,0,14833134,14840102
11260,11260,4,0,14833135,14840103
11260,11260,4,0,14833136,14840104
11260,11260,4,0,14833137,14840105
11260,11260,4,0,14833138,14840106
11260,11260,4,0,14833139,14840107
11260,11260,4,0,14833140,14840108
11260,11260,4,0,14833141,14840109
11260,11260,4,0,14833142,14840110
11260,11260,4,0,14833143,14840111
11260,11260,4,0,14833144,14840112
11260,11260,4,0,14833145,14840113
11260,11260,4,0,14833146,14840114
11260,11260,4,0,14833147,14840115
11260,11260,4,0,14833148,14840116
11260,11260,4,0,14833149,14840117
11260,11260,4,0,14833150,14840118
11260,11260,4,0,14833151,14840119
11260,11260,4,0,14833152,14840120
11260,11260,4,0,14833153,14840121
11260,11260,4,0,14833154,14840122
11260,11260,4,0,14833155,14840123
11260,11260,4,0,14833156,14840124
11260,11260,4,0,14833157,14840125
11260,11260,4,0,14833158,14840126
11260,11260,4,0,14833159,14840127
11260,11260,4,0,14833160,14840128
11260,11260,4,0,14833161,14840129
11260,11260,4,0,14833162,14840130
11260,11260,4,0,14833163,14840131
11260,11260,4,0,14833164,14840132
11260,11260,4,0,14833165,14840133
11260,11260,4,0,14833166,14840134
11260,11260,4,0,14833167,14840135
11260,11260,4,0,14833168,14840136
11260,11260,4,0,14833169,14840137
11260,11260,4,0,14833170,14840138
11260,11260,4,0,14833171,14840139
11260,11260,4,0,14833172,14840140
11260,11260,4,0,14833173,14840141
11260,11260,4,0,14833174,14840142
11260,11260,4,0,14833175,14840143
11260,11260,4,0,14833176,14840144
11260,11260,4,0,14833177,14840145
11260,11260,4,0,14833178,14840146
11260,11260,4,0,14833179,14840147
11260,11260,4,0,14833180,14840148
11260,11260,4,0,14833181,14840149
11260,11260,4,0,14833182,14840150
11260,11260,4,0,14833183,14840151
11260,11260,4,0,14833184,14840152
11260,11260,4,0,14833185,14840153
11260,11260,4,0,14833186,14840154
11260,11260,4,0,14833187,14840155
11260,11260,4,0,14833188,14840156
11260,11260,4,0,14833189,14840157
11260,11260,4,0,14833190,14840158
11260,11260,4,0,14833191,14840159
11260,11260,4,0,14833262,14840230
11260,11260,4,0,14833263,14840231
11260,11260,4,0,14833264,14840232
11260,11260,4,0,14833265,14840233
11260,11260,4,0,14833266,14840234
11260,11260,4,0,14833267,14840235
11260,11260,4,0,14833268,14840236
11260,11260,4,0,14833269,14840237
11260,11260,4,0,14833270,14840238
11260,11260,4,0,14833271,14840239
11260,11260,4,0,14833272,14840240
11260,11260,4,0,14833273,14840241
11260,11260,4,0,14833274,14840242
11260,11260,4,0,14833275,14840243
11260,11260,4,0,14833276,14840244
11260,11260,4,0,14833277,14840245
11260,11260,4,0,14833278,14840246
11260,11260,4,0,14833279,14840247
11260,11260,4,0,14833280,14840248
11260,11260,4,0,14833281,14840249
11260,11260,4,0,14833282,14840250
11260,11260,4,0,14833283,14840251
11260,11260,4,0,14833284,14840252
11260,11260,4,0,14833285,14840253
11260,11260,4,0,14833286,14840254
11260,11260,4,0,14833287,14840255
11260,11260,4,0,14833288,14840256
11260,11260,4,0,14833289,14840257
11260,11260,4,0,14833290,14840258
11260,11260,4,0,14833291,14840259
11260,11260,4,0,14833292,14840260
11260,11260,4,0,14833293,14840261
11260,11260,4,0,14833294,14840262
11260,11260,4,0,14833295,14840263
11260,11260,4,0,14833296,14840264
11260,11260,4,0,14833297,14840265
11260,11260,4,0,14833298,14840266
11260,11260,4,0,14833299,14840267
11260,11260,4,0,14833300,14840268
11260,11260,4,0,14833301,14840269
11260,11260,4,0,14833302,14840270
11260,11260,4,0,14833303,14840271
11260,11260,4,0,14833304,14840272
11260,11260,4,0,14833305,14840273
11260,11260,4,0,14833306,14840274
11260,11260,4,0,14833307,14840275
11260,11260,4,0,14833308,14840276
11260,11260,4,0,14833309,14840277
11260,11260,4,0,14833310,14840278
11260,11260,4,0,14833311,14840279
11260,11260,4,0,14833312,14840280
11260,11260,4,0,14833313,14840281
11260,11260,4,0,14833314,14840282
11260,11260,4,0,14833315,14840283
11260,11260,4,0,14833316,14840284
11260,11260,4,0,14833317,14840285
11260,11260,4,0,14833318,14840286
11260,11260,4,0,14833319,14840287
11260,11260,4,0,14833320,14840288
11260,11260,4,0,14833321,14840289
11260,11260,4,0,14833322,14840290
11260,11260,4,0,14833323,14840291
11260,11260,4,0,14833324,14840292
11260,11260,4,0,14833325,14840293
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11352,2,300,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,13141,2,300,,
11285,10745,2,300,,
11285,13141,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11387,2,480,,
11292,13007,2,300,,
11292,13077,2,300,,
11293,13007,2,300,,
11293,13077,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,13126,2,360,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,420,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,13141,0,240,,
11352,11088,2,300,,
11352,11278,2,300,,
11352,11279,2,300,,
11352,11357,0,240,,
11352,12764,2,300,,
11352,932,2,300,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,11352,0,240,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,13007,2,300,,
11388,13077,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,14843621,14843590
11392,11392,4,0,14843622,14843587
11392,11392,4,0,14843623,14843579
11392,11392,4,0,14843624,14843597
11392,11392,4,0,14843625,14843576
11392,11392,4,0,14843626,14843588
11392,11392,4,0,14843627,14843585
11392,11392,4,0,14843628,14843586
11392,11392,4,0,14843629,14843571
11392,11392,4,0,14843630,14843578
11392,11392,4,0,14843631,14843560
11392,11392,4,0,14843632,14843568
11392,11392,4,0,14843633,14843573
11392,11392,4,0,14843634,14843584
11392,11392,4,0,14843635,14843558
11392,11392,4,0,14843636,14843561
11392,11392,4,0,14843637,14843595
11392,11392,4,0,14843638,14843562
11392,11392,4,0,14843639,14843596
11392,11392,4,0,14843640,14843577
11392,11392,4,0,14843641,14843559
11392,11392,4,0,14843642,14843582
11392,11392,4,0,14843643,14843580
11392,11392,4,0,14843644,14843566
11392,11392,4,0,14843645,14843589
11392,11392,4,0,14843646,14843599
11392,11392,4,0,14843647,14843601
11392,11392,4,0,14843648,14843600
11392,11392,4,0,14843649,14843574
11392,11392,4,0,14843650,14843602
11392,11392,4,0,14843651,14843598
11392,11392,4,0,14843652,14843569
11392,11392,4,0,14843653,14843593
11392,11392,4,0,14843654,14843592
11392,11392,4,0,14843655,14843572
11392,11392,4,0,14843656,14843603
11392,11392,4,0,14843657,14843575
11392,11392,4,0,14843658,14843567
11392,11392,4,0,14843659,14843564
11392,11392,4,0,14843660,14843563
11392,11392,4,0,14843661,14843565
11392,11392,4,0,14843662,14843583
11392,11392,4,0,14843663,14843556
11392,11392,4,0,14843664,14843557
11392,11392,4,0,14843665,14843591
11392,11392,4,0,14843666,14843570
11392,11392,4,0,14843667,14843581
11392,11392,4,0,14843668,14843594
11392,11392,4,0,14843669,14843604
11392,11392,4,0,14843670,14843605
11392,11392,4,0,14843671,14843606
11392,11392,4,0,14843679,14843615
11392,11392,4,0,14843680,14843616
11392,11392,4,0,14843681,14843617
11392,11392,4,0,14843682,14843618
11392,11392,4,0,14843683,14843619
11392,11392,4,0,14843720,14843685
11392,11392,4,0,14843721,14843690
11392,11392,4,0,14843722,14843705
11392,11392,4,0,14843723,14843703
11392,11392,4,0,14843724,14843695
11392,11392,4,0,14843725,14843704
11392,11392,4,0,14843726,14843698
11392,11392,4,0,14843727,14843699
11392,11392,4,0,14843728,14843700
11392,11392,4,0,14843729,14843691
11392,11392,4,0,14843730,14843708
11392,11392,4,0,14843731,14843693
11392,11392,4,0,14843732,14843688
11392,11392,4,0,14843733,14843707
11392,11392,4,0,14843734,14843689
11392,11392,4,0,14843735,14843714
11392,11392,4,0,14843736,14843684
11392,11392,4,0,14843737,14843686
11392,11392,4,0,14843738,14843706
11392,11392,4,0,14843739,14843687
11392,11392,4,0,14843740,14843696
11392,11392,4,0,14843741,14843697
11392,11392,4,0,14843742,14843709
11392,11392,4,0,14843743,14843710
11392,11392,4,0,14843744,14843694
11392,11392,4,0,14843745,14843701
11392,11392,4,0,14843746,14843712
11392,11392,4,0,14843747,14843713
11392,11392,4,0,14843748,14843692
11392,11392,4,0,14843749,14843711
11392,11392,4,0,14843750,14843702
11392,11392,4,0,14843751,14843715
11392,11392,4,0,14843752,14843717
11392,11392,4,0,14843753,14843718
11392,11392,4,0,14843754,14843719
11392,11392,4,0,14843787,14843761
11392,11392,4,0,14843788,14843772
11392,11392,4,0,14843789,14843762
11392,11392,4,0,14843790,14843773
11392,11392,4,0,14843791,14843763
11392,11392,4,0,14843792,14843764
11392,11392,4,0,14843793,14843765
11392,11392,4,0,14843794,14843766
11392,11392,4,0,14843795,14843767
11392,11392,4,0,14843796,14843755
11392,11392,4,0,14843797,14843768
11392,11392,4,0,14843798,14843769
11392,11392,4,0,14843799,14843770
11392,11392,4,0,14843800,14843771
11392,11392,4,0,14843801,14843776
11392,11392,4,0,14843802,14843777
11392,11392,4,0,14843803,14843774
11392,11392,4,0,14843804,14843775
11392,11392,4,0,14843805,14843778
11392,11392,4,0,14843806,14843756
11392,11392,4,0,14843807,14843757
11392,11392,4,0,14843808,14843758
11392,11392,4,0,14843809,14843759
11392,11392,4,0,14843810,14843760
11392,11392,4,0,14843811,14843779
11392,11392,4,0,14843812,14843780
11392,11392,4,0,14843813,14843781
11392,11392,4,0,14843814,14843782
11392,11392,4,0,14843815,14843783
11392,11392,4,0,14843816,14843785
11392,11392,4,0,14843817,14843786
11392,11392,4,0,14843818,14843784
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,13121,2,300,,
1143,2120,2,300,,
1143,856,2,300,,
1143,887,0,240,,
11434,11434,4,0,14878999,14879103
11434,11434,4,0,14879000,14879104
11434,11434,4,0,14879001,14879105
11434,11434,4,0,14879002,14879106
11434,11434,4,0,14879003,14879107
11434,11434,4,0,14879004,14879108
11434,11434,4,0,14879005,14879109
11434,11434,4,0,14879006,14879110
11434,11434,4,0,14879007,14879111
11434,11434,4,0,14879008,14879112
11434,11434,4,0,14879009,14879113
11434,11434,4,0,14879010,14879114
11434,11434,4,0,14879011,14879115
11434,11434,4,0,14879012,14879116
11434,11434,4,0,14879013,14879117
11434,11434,4,0,14879014,14879118
11434,11434,4,0,14879015,14879119
11434,11434,4,0,14879016,14879120
11434,11434,4,0,14879017,14879121
11434,11434,4,0,14879018,14879122
11434,11434,4,0,14879019,14879123
11434,11434,4,0,14879020,14879124
11434,11434,4,0,14879021,14879125
11434,11434,4,0,14879022,14879126
11434,11434,4,0,14879023,14879127
11434,11434,4,0,14879024,14879128
11434,11434,4,0,14879025,14879129
11434,11434,4,0,14879026,14879130
11434,11434,4,0,14879046,14879159
11434,11434,4,0,14879047,14879160
11434,11434,4,0,14879048,14879161
11434,11434,4,0,14879049,14879162
11434,11434,4,0,14879050,14879163
11434,11434,4,0,14879051,14879164
11434,11434,4,0,14879052,14879165
11434,11434,4,0,14879053,14879166
11434,11434,4,0,14879054,14879167
11434,11434,4,0,14879055,14879168
11434,11434,4,0,14879056,14879169
11434,11434,4,0,14879057,14879170
11434,11434,4,0,14879058,14879171
11434,11434,4,0,14879059,14879172
11434,11434,4,0,14879060,14879173
11434,11434,4,0,14879061,14879174
11434,11434,4,0,14879062,14879175
11434,11434,4,0,14879063,14879176
11434,11434,4,0,14879064,14879177
11434,11434,4,0,14879084,14879197
11434,11434,4,0,14879085,14879198
11434,11434,4,0,14879086,14879199
11434,11434,4,0,14879087,14879200
11434,11434,4,0,14879088,14879201
11434,11434,4,0,14879089,14879202
11434,11434,4,0,14879090,14879203
11434,11434,4,0,14879091,14879204
11434,11434,4,0,14879092,14879205
11434,11434,4,0,14879093,14879206
11434,11434,4,0,14879094,14879207
11434,11434,4,0,14879095,14879208
11434,11434,4,0,14879096,14879209
11434,11434,4,0,14879097,14879210
11434,11434,4,0,14879098,14879211
11434,11434,4,0,14879099,14879212
11434,11434,4,0,14879100,14879213
11434,11434,4,0,14879101,14879214
11434,11434,4,0,14879102,14879215
11434,11434,4,0,14879131,14878971
11434,11434,4,0,14879132,14878972
11434,11434,4,0,14879133,14878973
11434,11434,4,0,14879134,14878974
11434,11434,4,0,14879135,14878975
11434,11434,4,0,14879136,14878976
11434,11434,4,0,14879137,14878977
11434,11434,4,0,14879138,14878978
11434,11434,4,0,14879139,14878979
11434,11434,4,0,14879140,14878980
11434,11434,4,0,14879141,14878981
11434,11434,4,0,14879142,14878982
11434,11434,4,0,14879143,14878983
11434,11434,4,0,14879144,14878984
11434,11434,4,0,14879145,14878985
11434,11434,4,0,14879146,14878986
11434,11434,4,0,14879147,14878987
11434,11434,4,0,14879148,14878988
11434,11434,4,0,14879149,14878989
11434,11434,4,0,14879150,14878990
11434,11434,4,0,14879151,14878991
11434,11434,4,0,14879152,14878992
11434,11434,4,0,14879153,14878993
11434,11434,4,0,14879154,14878994
11434,11434,4,0,14879155,14878995
11434,11434,4,0,14879156,14878996
11434,11434,4,0,14879157,14878997
11434,11434,4,0,14879158,14878998
11434,11434,4,0,14879178,14879027
11434,11434,4,0,14879179,14879028
11434,11434,4,0,14879180,14879029
11434,11434,4,0,14879181,14879030
11434,11434,4,0,14879182,14879031
11434,11434,4,0,14879183,14879032
11434,11434,4,0,14879184,14879033
11434,11434,4,0,14879185,14879034
11434,11434,4,0,14879186,14879035
11434,11434,4,0,14879187,14879036
11434,11434,4,0,14879188,14879037
11434,11434,4,0,14879189,14879038
11434,11434,4,0,14879190,14879039
11434,11434,4,0,14879191,14879040
11434,11434,4,0,14879192,14879041
11434,11434,4,0,14879193,14879042
11434,11434,4,0,14879194,14879043
11434,11434,4,0,14879195,14879044
11434,11434,4,0,14879196,14879045
11434,11434,4,0,14879216,14879065
11434,11434,4,0,14879217,14879066
11434,11434,4,0,14879218,14879067
11434,11434,4,0,14879219,14879068
11434,11434,4,0,14879220,14879069
11434,11434,4,0,14879221,14879070
11434,11434,4,0,14879222,14879071
11434,11434,4,0,14879223,14879072
11434,11434,4,0,14879224,14879073
11434,11434,4,0,14879225,14879074
11434,11434,4,0,14879226,14879075
11434,11434,4,0,14879227,14879076
11434,11434,4,0,14879228,14879077
11434,11434,4,0,14879229,14879078
11434,11434,4,0,14879230,14879079
11434,11434,4,0,14879231,14879080
11434,11434,4,0,14879232,14879081
11434,11434,4,0,14879233,14879082
11434,11434,4,0,14879234,14879083
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,13126,2,360,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11500,165,0,240,,
11500,251,0,240,,
1151,1307,2,360,,
1151,1355,0,240,,
1152,1575,0,240,,
11523,11272,2,300,,
11523,11523,0,240,,
11523,11706,2,60,,
11523,4494,2,300,,
11523,4495,0,240,,
11523,9129,2,300,,
11523,985,0,240,,
11524,11272,2,300,,
11524,11524,0,240,,
11524,11706,0,240,,
11524,4494,2,360,,
11524,4495,2,300,,
11524,4882,2,360,,
11524,9129,2,120,,
11525,11525,0,240,,
11525,8041,2,300,,
11526,11526,0,240,,
11526,11616,2,300,,
11526,11706,2,120,,
11526,13126,0,240,,
11526,77,0,240,,
11526,8041,2,360,,
11526,8535,2,480,,
11527,11438,2,300,,
11529,1283,0,240,,
11529,231,2,300,,
11529,232,2,300,,
11529,2738,2,360,,
11529,524,0,240,,
11529,942,2,360,,
1153,1153,0,240,,
11534,12581,2,300,,
11534,81,0,240,,
11535,11438,2,480,,
11535,11535,0,240,,
11535,11706,2,120,,
11535,35,2,480,,
11535,4495,2,180,,
11535,78,2,360,,
11535,8035,2,600,,
11535,8041,2,300,,
11535,9129,2,300,,
11535,95,2,360,,
11540,6754,2,300,,
11542,26,0,240,,
11543,3517,2,300,,
11553,10399,0,240,,
11553,4881,2,300,,
11557,11556,0,240,,
11559,7650,2,300,,
11559,8023,2,120,,
11559,8030,2,120,,
1156,1070,0,240,,
1156,1071,0,240,,
1156,1156,0,240,,
11573,3735,0,240,,
11579,11408,2,420,,
11583,11583,0,240,,
11587,1846,2,420,,
11588,11588,0,240,,
11588,1231,0,240,,
11588,8044,0,240,,
11588,8073,0,240,,
11588,8763,2,360,,
11588,972,0,240,,
11589,11606,0,240,,
11589,1231,0,240,,
11589,8044,2,300,,
11589,8073,2,300,,
11589,8754,0,240,,
11589,8763,2,300,,
11589,972,0,240,,
11592,5287,2,360,,
11592,5288,2,360,,
11593,10643,2,300,,
